"ID Channel","Link Channel","Waktu","Link video","Komentar","Like"
"@Lolitacore305","https://www.youtube.com/@Lolitacore305","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyqcjuuePynr-mxqX14AaABAg","kaya film pertama Upin Ipin lah ya, diawal sudah diperlihatkan Opet (musang) konfliknya dulu baru di akhir dimunculin lagi",""
"@yosiasuwadi4388","https://www.youtube.com/@yosiasuwadi4388","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxEqRS92r_R_hmiROZ4AaABAg","Hari senin kemaren nonton Jumbo. Sebagai orang awam yang cuman bisa nonton tanpa tau teknik animasi 3d, sinematografi dll menurut gue animasinya kadang ada yg gak konsisten, dan bener, kayaknya cuman karakter Don yg dibuat lebih detail. Untuk cerita, dialog, dan dubbing masih belum 'nyatu', entah kenapa lebih emosional nonton Upin Ipin the movie (yg ada opetnya) yg dibuat bertahun2 lalu, kerasa lebih dapet emosinya. Though, this is the movie you have to support (by buying its ticket)..
seperti yg Commander Erwin pernah katakan...""we've taken one more step toward the truth""","37"
"@revaldodwipranata5978","https://www.youtube.com/@revaldodwipranata5978","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyXvyAh-E2VDV4EWQ14AaABAg","yah ada vina, bete gw jing","9"
"@fadlullah8346","https://www.youtube.com/@fadlullah8346","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwZPSAeVXT1ZptznlZ4AaABAg","bang cara public speaking luu menarik banget , buat sharing dong (salam dari malaysia)",""
"@teisarostiawati","https://www.youtube.com/@teisarostiawati","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxfdjE_GKjY0WXcL-94AaABAg","Gua suka Jumbo, tapi riview ini 100% yg gua rasakan, ternyata gua enggak sendiri, gua bangga karena animasi kita udah mulai level up, semoga creator2 kita terus naik level kita tunggu karya2 berikutnya","87"
"@AdventPutraAmatory","https://www.youtube.com/@AdventPutraAmatory","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxFbfzHrPRAk1cLrrt4AaABAg","Soal Dubbing saya setuju bgt, kerasa flat ditambah ekspresinya jg kurang, tp harus fair, ini salah satu film animasi terbaik Indonesia","58"
"@bengkelraket1163","https://www.youtube.com/@bengkelraket1163","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxVty9EZ4XKHU0RohJ4AaABAg","support aja film indonesia kita.baik buruknya ya itulah bagian dr kita sendiri. semoga tambah maju dan berjaya",""
"@anjaymabar6973","https://www.youtube.com/@anjaymabar6973","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugykv0_f-sADlBSM6Kl4AaABAg","Bang, dongeng sang kancil. Lebih pengen liat pendapat abang tentang segi ""brutal"" nya sih. Kalo kata les copaque nya sendiri kan bilang mereka invovasi hal² baru.","12"
"@mutiarafebrianti6142","https://www.youtube.com/@mutiarafebrianti6142","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxLQZZKz7KlBgNQcVl4AaABAg",", kalo untuk plot jujur buat anak-anak emang kurang ngena ke don. mungkin karena pengambaran kehilangan sosok ortunya lebih ke samar aja. sedngkan scne meri, disini gamblang bngt. waktu ngajak ponakan dia nangis bagian bagaiman ortu meri menghilang karena gamblang. terus juga terlalu banyak cabang, yang memnag lebih diperuntukan untuk orang dewasa, kek tentang mae dan nurman kan hanya pengambar teks sudut pandang. 

bahkan pesan kalo mau didengar ya harus mendengrakan orang lain tuh tipis bngt. padahal pesannya bagus buat anak-anak jaman skrng yang cenderung egois. tapi jumbo tetaplah film animasi terbaik sejauh ini","50"
"@kakikuberbulu","https://www.youtube.com/@kakikuberbulu","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgykaV3G9SoqLVsPyOx4AaABAg","bang ngak review blood brothers bang ?",""
"@ezraqi2909","https://www.youtube.com/@ezraqi2909","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxqYwlV0SHe6EdQSPd4AaABAg","Pas lu bilang pemerintah kek *piiip*, gua bener2 bisa ngeliat seberapa keselnya lu wkwk","37"
"@historiographfik","https://www.youtube.com/@historiographfik","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyEhRIWfB3lwxiTPEV4AaABAg","Ini kenapa gua suka channel ini kalau review film. OBJECTIVE! Contoh Jumbo ini, NGELANTUR memberikan apresiasi pada hal2 yang patut diapresiasi, tapi juga memberikan kritik membangun pada hal2 yang perlu diperbaiki. Semangat Uda Ryan Andhriandy, animator2 laiinya untuk membuat karya lain. Untuk PEMERINTAH! Ayolah cerdas dan jangan buta dalam mendukung anak bangsa!!!!!","8"
"@eNatureWorld","https://www.youtube.com/@eNatureWorld","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxTIi1BAJ4gaPMb6gB4AaABAg","Itu villain di Kung Fu Panda 2 menurutku juga terlalu spontan saat menampilkan siapa dan latar belakang villain nya.","1"
"@JoeVinLim","https://www.youtube.com/@JoeVinLim","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw8VKrslrAv7Jq0u4N4AaABAg","Bang, abang ngedit sendiri pake apk apa biasa berapa lama?","4"
"@darkmaterial5544","https://www.youtube.com/@darkmaterial5544","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxKJjLpzZ7vxxFl7K14AaABAg","7.2/10 untuk konparasi film global, wahh udah gede banget sih itu, imdb film 7/10 ke atas tuh seruseru, the raid aja orang luar kasih 8/10 kok yg menurut orang Indo 100/10","6"
"@adikaaiman","https://www.youtube.com/@adikaaiman","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwAHsWSrcM8Cn0Cng54AaABAg","bang kapan review filem blood brothers",""
"@Sketsandrik","https://www.youtube.com/@Sketsandrik","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzehT7Y53L0-jUIlHd4AaABAg","Gi mana mo maju animasi kita,, sekelas penguasa tertinggi aja pakai AI","14"
"@existbecausebored8674","https://www.youtube.com/@existbecausebored8674","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugwk90Yz-PdqFjako4V4AaABAg","ngakak gw wkwkwkw","5"
"@syazanidanish1629","https://www.youtube.com/@syazanidanish1629","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgziE6_nB0-GqQIeGqN4AaABAg","Bang cuba bahas film blood brother",""
"@FinnLaww","https://www.youtube.com/@FinnLaww","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyCqJmyzjiuNfzmSNN4AaABAg","referensi kemana nih","4"
"@ostatochetowa9860","https://www.youtube.com/@ostatochetowa9860","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxtCLSxf-tG_fgtZOp4AaABAg","Nah ini dia yg kutunggu-tunggu. Penasaran pendapat Bang Timothy soal film ini dari perspektif seni. Kiritiknya di sini juga bagus, gak hanya bagus2in atau jelek2in filmnya. Kukira minimal abang bakal ngasih 8, ternyata masih di 7 koma  tapi klo dibandingkan sama film2 Indonesia (dari segala genre) emang layak dapat 9 

Sedih emang animasi Indonesia gak dapet support secara maksimal dari pemerintah, iri sama negara tetangga yang pemerintahnya jor-joran  tapi kalau animasi Indonesia bisa berkembang tanpa andil pemerintah malah keren sih. Kayak anak yg gak dirawat sama orangtuanya tapi bisa berdiri sendiri. Walaupun akan tetep iri sama anak yg dirawat dengan penuh kasih sayang oleh orangtuanya","168"
"@rizqieprabowo7715","https://www.youtube.com/@rizqieprabowo7715","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzJ065xnpOuQFmNv714AaABAg","Animasi keren, sinematografi keren, storyline loncat loncat, scene pak kades nangkep hantu pake radio absurd, khurafat dan takhayul.",""
"@mihilmihil","https://www.youtube.com/@mihilmihil","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwTpDDmPa1JZu1UmlR4AaABAg","dalem hati bilang dontol","10"
"@fieldy03","https://www.youtube.com/@fieldy03","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzK-Km-XcmELnu-55R4AaABAg","Menurutku, film Jumbo ini benar-benar digarap berdasarkan referensi atau sumber yang terbaru, karena dari segi ide dan eksekusi, dia punya potensi jadi groundbreaking alias terobosan besar yang bisa membuka arah baru buat perfilman kita—apalagi kalau kita bandingin sama tren film horor sekarang yang seringkali cuma jualan jump scare dan plot yang nggak matang, bahkan kadang malah ngerusak logika penonton dan nggak ngasih pesan atau nilai yang berarti; makanya, daripada terus ngulang pola lama yang itu-itu aja, mending kita dukung ide segar kayak Jumbo ini biar film Indonesia bisa naik level dan punya ciri khas yang lebih kuat secara global.","3,5 rb"
"@deathayeb10969","https://www.youtube.com/@deathayeb10969","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw4PCBKWKyGkPpklCV4AaABAg","Yg pas part pak kades emang ngerasa ada yg loncat gitu.. Tpi overall sih udh keren.. Semoga dgn film jumbo ini makin bnyak, Dan makin brani untuk film"" animasi yg lain..",""
"@rianatika3024","https://www.youtube.com/@rianatika3024","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzMGiwlGx5x9KXmrAZ4AaABAg","Asli, kali ini gue setuju sama lo. Dan ini jg yg gue lakuin, nonton jumbo 2x karena gak mau film sebelah lebih banyak penontonnya daripada film berkualitas. Nanti sineas males bikin film bagus klo penontonnya kalah sama film sampah.","2,1 rb"
"@BoiKot-se6ff","https://www.youtube.com/@BoiKot-se6ff","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw3teYpw1wiVo4g0114AaABAg","Indonesia sebenarnya memiliki karya-karya anak bangsa yang bagus contohnya
1. Jumbo
2. Wonderlen dan lain sebagainya
Bisasi sebenarnya indonesai berkembang","3"
"@aisafitri8014","https://www.youtube.com/@aisafitri8014","13 hari yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwRHBiiSSUcSsKlxsB4AaABAg&pp=0gcJCSMANpG00pGi","Merah putih one for all dong bang","1"
"@ibnudermawan7232","https://www.youtube.com/@ibnudermawan7232","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwnLt4taC-QJsb7WhR4AaABAg","jujur aja animator dan rigger itu buanyak banget dari kita yang bertalenta cuman employer yang dapat ngerangkul atau dapat membayar  yang bisa menghidupi diri itu yang rada nihil. akhirnya kebanyakan dari rekan rantau ke negri lain buat kerja atau ya ngerjain outsourcesing diri secara freelance ke industri jepang, singapur,dll","11"
"@Sketsandrik","https://www.youtube.com/@Sketsandrik","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzehT7Y53L0-jUIlHd4AaABAg","Gi mana mo maju animasi kita,, sekelas penguasa tertinggi aja pakai AI","14"
"@existbecausebored8674","https://www.youtube.com/@existbecausebored8674","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugwk90Yz-PdqFjako4V4AaABAg","ngakak gw wkwkwkw","5"
"@syazanidanish1629","https://www.youtube.com/@syazanidanish1629","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgziE6_nB0-GqQIeGqN4AaABAg","Bang cuba bahas film blood brother",""
"@FinnLaww","https://www.youtube.com/@FinnLaww","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgyCqJmyzjiuNfzmSNN4AaABAg","referensi kemana nih","4"
"@ostatochetowa9860","https://www.youtube.com/@ostatochetowa9860","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxtCLSxf-tG_fgtZOp4AaABAg","Nah ini dia yg kutunggu-tunggu. Penasaran pendapat Bang Timothy soal film ini dari perspektif seni. Kiritiknya di sini juga bagus, gak hanya bagus2in atau jelek2in filmnya. Kukira minimal abang bakal ngasih 8, ternyata masih di 7 koma  tapi klo dibandingkan sama film2 Indonesia (dari segala genre) emang layak dapat 9 

Sedih emang animasi Indonesia gak dapet support secara maksimal dari pemerintah, iri sama negara tetangga yang pemerintahnya jor-joran  tapi kalau animasi Indonesia bisa berkembang tanpa andil pemerintah malah keren sih. Kayak anak yg gak dirawat sama orangtuanya tapi bisa berdiri sendiri. Walaupun akan tetep iri sama anak yg dirawat dengan penuh kasih sayang oleh orangtuanya","168"
"@rizqieprabowo7715","https://www.youtube.com/@rizqieprabowo7715","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzJ065xnpOuQFmNv714AaABAg","Animasi keren, sinematografi keren, storyline loncat loncat, scene pak kades nangkep hantu pake radio absurd, khurafat dan takhayul.",""
"@mihilmihil","https://www.youtube.com/@mihilmihil","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwTpDDmPa1JZu1UmlR4AaABAg","dalem hati bilang dontol","10"
"@fieldy03","https://www.youtube.com/@fieldy03","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzK-Km-XcmELnu-55R4AaABAg","Menurutku, film Jumbo ini benar-benar digarap berdasarkan referensi atau sumber yang terbaru, karena dari segi ide dan eksekusi, dia punya potensi jadi groundbreaking alias terobosan besar yang bisa membuka arah baru buat perfilman kita—apalagi kalau kita bandingin sama tren film horor sekarang yang seringkali cuma jualan jump scare dan plot yang nggak matang, bahkan kadang malah ngerusak logika penonton dan nggak ngasih pesan atau nilai yang berarti; makanya, daripada terus ngulang pola lama yang itu-itu aja, mending kita dukung ide segar kayak Jumbo ini biar film Indonesia bisa naik level dan punya ciri khas yang lebih kuat secara global.","3,5 rb"
"@deathayeb10969","https://www.youtube.com/@deathayeb10969","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw4PCBKWKyGkPpklCV4AaABAg","Yg pas part pak kades emang ngerasa ada yg loncat gitu.. Tpi overall sih udh keren.. Semoga dgn film jumbo ini makin bnyak, Dan makin brani untuk film"" animasi yg lain..",""
"@rianatika3024","https://www.youtube.com/@rianatika3024","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzMGiwlGx5x9KXmrAZ4AaABAg","Asli, kali ini gue setuju sama lo. Dan ini jg yg gue lakuin, nonton jumbo 2x karena gak mau film sebelah lebih banyak penontonnya daripada film berkualitas. Nanti sineas males bikin film bagus klo penontonnya kalah sama film sampah.","2,1 rb"
"@BoiKot-se6ff","https://www.youtube.com/@BoiKot-se6ff","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw3teYpw1wiVo4g0114AaABAg","Indonesia sebenarnya memiliki karya-karya anak bangsa yang bagus contohnya
1. Jumbo
2. Wonderlen dan lain sebagainya
Bisasi sebenarnya indonesai berkembang","3"
"@aisafitri8014","https://www.youtube.com/@aisafitri8014","13 hari yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwRHBiiSSUcSsKlxsB4AaABAg&pp=0gcJCSMANpG00pGi","Merah putih one for all dong bang","1"
"@ibnudermawan7232","https://www.youtube.com/@ibnudermawan7232","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwnLt4taC-QJsb7WhR4AaABAg","jujur aja animator dan rigger itu buanyak banget dari kita yang bertalenta cuman employer yang dapat ngerangkul atau dapat membayar  yang bisa menghidupi diri itu yang rada nihil. akhirnya kebanyakan dari rekan rantau ke negri lain buat kerja atau ya ngerjain outsourcesing diri secara freelance ke industri jepang, singapur,dll","11"
"@RetnoAyuAndini","https://www.youtube.com/@RetnoAyuAndini","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugyv6dlQfvRbxSh0fMd4AaABAg","Jujur bang ini film jumbo serasa seperti harapan baru di era AI  apalagi PEMERINTAH NYA KEK 

Aku sempet pengen nyerah berkali kali, apalagi puncak nya yg pemerintah pake animasi ai tetangga dan keluarga yg lebih support ai DI DEPAN GUA 

Sampek pernah sepenuhnya nyerah serasa  ""udah lah gak ada lagi yg pengen art buatan manusia"" 
Kek skill yg udah ku asah bertahun-tahun itu 0 , gak ada artinya. 

But this movie bro  
Kueren gile kalian hebat para animator animator Indonesia","3"
"@usahaberkah3258","https://www.youtube.com/@usahaberkah3258","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzjSYR5XP1o4Wvq4AB4AaABAg","ini adalah plot cerita yang biasa dipake di industri film Hollywood. Penokohan utk Supporting actor itu memang biasanya dibangun dari awal, diperkenalkan sejak dari awal film, biar transisi plot nya berjalan bagus, gak Ujug2 datang ditengah alur film sambil ngenalin diri, yg berakibat trasnsisi terkesan kasar dan dipaksain. Karakter hantu mei itu adalah karakter penting yg mestinya histori nya dibangun sejak awal. contoh yg paling bagus utk ini adalah film Final Destination, dimana di film ini para penonton akan diperkenalkan, dikasih tau apa yg akan terjadi di alur film berikut nya, biar penontonnya merasa nyambung dan faham akan alur ceritanya","1"
"@sandychow94","https://www.youtube.com/@sandychow94","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzo9k4GbDJf59vi-QR4AaABAg&pp=0gcJCSMANpG00pGi","kapan lagi di compare dengan global dapat 7.2 , mantap","4"
"@Adli_RS","https://www.youtube.com/@Adli_RS","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwSr06u_KL3Ru4Nsfx4AaABAg","yg paham animasi pasti setuju, kritikan semacam ini sangat berguna untuk kemajuan film lokal, jd tau mana yg perlu dikoreksi, 
sedangkan mereka yg nggak paham tentang animasi mikirnya cuma ""bagus banget film buatan Indonesia, yg kritik bisanya cuma jelek²in film doang, emang lu bisa bikin film?""

kalo mau animasi lokal maju ya wajib tonton, support animator lokal, tp misal kalo faktanya punya kekurangan di filmnya ya suarakan aja, biar produser & animator terus improve, gaboleh puas dengan yg ada sekarang, karena improvement lahir dari ketidakpuasan.","32"
"@PrinceEdwin-e8w","https://www.youtube.com/@PrinceEdwin-e8w","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugwtq-DJgeo9Rtt1FdJ4AaABAg","Bang bahas film² rekomendasi menurut ngelantur lagi bang",""
"@vidimeliala2228","https://www.youtube.com/@vidimeliala2228","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgwyMeAKwEVlPRe_Epp4AaABAg","aku salah satu yang tanpa ada hubungan apapun dgn Ryan Adriandhi tapi ikut promosiin film ini di medsos. karena aku ingin lebih banyak lagi Ryan2 yang lain muncul membuat karya yang lebih baik dan lebih baik lagi. kita butuh lebih banyak film yang layak untuk ditonton semua usia","42"
"@alfhifauzan4307","https://www.youtube.com/@alfhifauzan4307","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzayKTMThJg7CxRWw94AaABAg","Gue berharap animasi di indonesia bikin cerita yg cocok buat remaja atau bahkan dewasa, kyk misalkan anime di jepang yg banyak dibuat utk remaja dan dewasa, biar animasi itu ga melulu dianggap tontonan bocah, jadi pasar lebih luas","11"
"@RendiNova-o9y","https://www.youtube.com/@RendiNova-o9y","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxgU1aCYABI91F2yBd4AaABAg","Bg coba bahas anime movie produksi nya Makoto shinkai",""
"@evebot883","https://www.youtube.com/@evebot883","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxIT5whKlXoi8fv_Jp4AaABAg&pp=0gcJCSMANpG00pGi","Sebenarnya gk masalah kalo ank kecil yg dubbing, asalkan milih ank kecil yg benar2 ada bakat dubbing. Contohnya kayak dalam siri lama boboiboy yg musim 1 sampe 3, (yg memang pada masa itu yah) pengisi suara karakter boboiboy, yaya dan fang itu emang masih kecil. Masih ank sd yg baru mau masuk smp.","4"
"@aldinurcahyo7171","https://www.youtube.com/@aldinurcahyo7171","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugx1L9OdH_zs34nKXPB4AaABAg","Itu mengerjakan 5 tahun tapi pemerintah tidak melirik dan tidak mensupport. Beda kalau malaysia di support sama pemerintah terus kasih tambahan modal.","87"
"@Prabowo_gas45","https://www.youtube.com/@Prabowo_gas45","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw8CwvWIzadcF3pO2x4AaABAg","bang bahas dongeng sang kancil movie bang gimana menurutmu perubahan dari kartun anak anak menjadi kartun kiler",""
"@umbumessi","https://www.youtube.com/@umbumessi","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugy3jGwUyddzj5AfsZ94AaABAg","ingat teman2, kita itu patut memberikan apresiasi pada sebuah karya, tapi kita juga harus jujur  jika memberikan sebuah masukan, kalau memang kurang, kita nilaikurang, kalau bagus ya kita nilai bagus, so nilai yang di berikan bukan bentuk dari tidak mengapresiasi tetapi menjadi kritik dan saran agar next film animasi di Indonesia bisa melebihi jumbo dan bahkan melebihi disney dkk. So berapun nilai yang kita berikan, tetap terus apresiasi karya anak bangsa","17"
"@bramaditosuryoatmojo9356","https://www.youtube.com/@bramaditosuryoatmojo9356","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxI0W9t3NT35GWAMIh4AaABAg","7,2 ITU UDAH BAGUS COK,RATA RATA ITU KAN 5-6,...
7 itu ya menurut gw itu udah tinggi banget loh,yang ngarep nya 9/10,10/10,kalian pikir ini film udah sekelas inside out?
cuman ya mau bagaimana pun ini memang masterpiece dari Indonesia sih..","8"
"@fawwazr.w1802","https://www.youtube.com/@fawwazr.w1802","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgylNIRlGZ0dhUSUfp54AaABAg","Apapun itu review tekhnisnya

Utk pesan2 ke anak ngena banget... jd buat ibu yg anak nya keras kepala kayak jumbo rekomendasi utk di tonton",""
"@Faiz403HEHEHHEHA","https://www.youtube.com/@Faiz403HEHEHHEHA","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzx_Z9rxL5cAAV9tFB4AaABAg","-  Ya mau gimana bang, orang Iklan MBG, Adzan Maghrib di Mentari TV, Iklan KFC, Dan masih BANYAK lagi malah dibuat pake AI bang. Bukannya saya gak pengen industri peranimasian di Indonesi gak maju². Tapi gimana mau maju, kalo orang² di atas sana pada menyalahgunakan AI.

Ya kesimpulannya bener. Kita yang (kalo bisa) harus nonton film ini. Karena, cuma kita yang bisa memajukan industri ini. Gak kayak orang² di atas sana.","106"
"@alfhifauzan4307","https://www.youtube.com/@alfhifauzan4307","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzayKTMThJg7CxRWw94AaABAg","Gue berharap animasi di indonesia bikin cerita yg cocok buat remaja atau bahkan dewasa, kyk misalkan anime di jepang yg banyak dibuat utk remaja dan dewasa, biar animasi itu ga melulu dianggap tontonan bocah, jadi pasar lebih luas","11"
"@RendiNova-o9y","https://www.youtube.com/@RendiNova-o9y","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxgU1aCYABI91F2yBd4AaABAg","Bg coba bahas anime movie produksi nya Makoto shinkai",""
"@evebot883","https://www.youtube.com/@evebot883","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxIT5whKlXoi8fv_Jp4AaABAg&pp=0gcJCSMANpG00pGi","Sebenarnya gk masalah kalo ank kecil yg dubbing, asalkan milih ank kecil yg benar2 ada bakat dubbing. Contohnya kayak dalam siri lama boboiboy yg musim 1 sampe 3, (yg memang pada masa itu yah) pengisi suara karakter boboiboy, yaya dan fang itu emang masih kecil. Masih ank sd yg baru mau masuk smp.","4"
"@aldinurcahyo7171","https://www.youtube.com/@aldinurcahyo7171","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugx1L9OdH_zs34nKXPB4AaABAg","Itu mengerjakan 5 tahun tapi pemerintah tidak melirik dan tidak mensupport. Beda kalau malaysia di support sama pemerintah terus kasih tambahan modal.","87"
"@Prabowo_gas45","https://www.youtube.com/@Prabowo_gas45","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugw8CwvWIzadcF3pO2x4AaABAg","bang bahas dongeng sang kancil movie bang gimana menurutmu perubahan dari kartun anak anak menjadi kartun kiler",""
"@umbumessi","https://www.youtube.com/@umbumessi","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugy3jGwUyddzj5AfsZ94AaABAg","ingat teman2, kita itu patut memberikan apresiasi pada sebuah karya, tapi kita juga harus jujur  jika memberikan sebuah masukan, kalau memang kurang, kita nilaikurang, kalau bagus ya kita nilai bagus, so nilai yang di berikan bukan bentuk dari tidak mengapresiasi tetapi menjadi kritik dan saran agar next film animasi di Indonesia bisa melebihi jumbo dan bahkan melebihi disney dkk. So berapun nilai yang kita berikan, tetap terus apresiasi karya anak bangsa","17"
"@bramaditosuryoatmojo9356","https://www.youtube.com/@bramaditosuryoatmojo9356","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgxI0W9t3NT35GWAMIh4AaABAg","7,2 ITU UDAH BAGUS COK,RATA RATA ITU KAN 5-6,...
7 itu ya menurut gw itu udah tinggi banget loh,yang ngarep nya 9/10,10/10,kalian pikir ini film udah sekelas inside out?
cuman ya mau bagaimana pun ini memang masterpiece dari Indonesia sih..","8"
"@fawwazr.w1802","https://www.youtube.com/@fawwazr.w1802","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgylNIRlGZ0dhUSUfp54AaABAg","Apapun itu review tekhnisnya

Utk pesan2 ke anak ngena banget... jd buat ibu yg anak nya keras kepala kayak jumbo rekomendasi utk di tonton",""
"@Faiz403HEHEHHEHA","https://www.youtube.com/@Faiz403HEHEHHEHA","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=Ugzx_Z9rxL5cAAV9tFB4AaABAg","-  Ya mau gimana bang, orang Iklan MBG, Adzan Maghrib di Mentari TV, Iklan KFC, Dan masih BANYAK lagi malah dibuat pake AI bang. Bukannya saya gak pengen industri peranimasian di Indonesi gak maju². Tapi gimana mau maju, kalo orang² di atas sana pada menyalahgunakan AI.

Ya kesimpulannya bener. Kita yang (kalo bisa) harus nonton film ini. Karena, cuma kita yang bisa memajukan industri ini. Gak kayak orang² di atas sana.","106"
"@rahmathidayat-zj9mb","https://www.youtube.com/@rahmathidayat-zj9mb","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzNQxZkQnoTE176HU94AaABAg","Kayaknya pemerintah masih percaya klo bikin animasi pakai ai","5"
"@sevenluresfishing","https://www.youtube.com/@sevenluresfishing","4 bulan yang lalu","https://www.youtube.com/watch?v=3PFYFsYH5zA&lc=UgzHJikEwF1Y0Zoo3cJ4AaABAg","Moga animasi Indonesia dan animasi Malaysia terus mendunia Di pelusuk dunia menandingi Hollywood .",""
