Link Channel,ID Channel,Waktu,Link video,Komentar,Like,Like.1
https://www.youtube.com/@fahrezafray2689,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzRaAcOD1WXfa30ITB4AaABAg,"Oki Rengga gak diajak pas di NNS dan dibayar lunas dengan aktingnya yang cukup memukau di Agak Laen, kalo menurut gw Oki MVP di Agak Laen ini",@fahrezafray2689,207
https://www.youtube.com/@senoaji3230,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx1B9diDrH3hwj17ql4AaABAg,"Baru aja selesai nonton yg 12.30, 2 jam nonton nonstop ngakak gk ada bosennya. Bagus bgt.",@senoaji3230,5
https://www.youtube.com/@Putunitikavidya_27,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzRsW0fdUawhEHRCMF4AaABAg,emang lucu bgt ya diatas penderitaan,@Putunitikavidya_27,1
https://www.youtube.com/@menorah759,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyEdCmvUj0MwfAbTzp4AaABAg,Yess awal tahun udh the best sih...,@menorah759,1
https://www.youtube.com/@ilhamwahyudi9,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy56f0P87BWphRgRux4AaABAg,"Agak laen, gila, keren.",@ilhamwahyudi9,2
https://www.youtube.com/@dgilangdwmny8774,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugz7fHcWdivPAOslG4h4AaABAg,Oki Rengga is the MVP. Ngeliat mimik muka sama gestur Oki Rengga aja udah ngakak.,@dgilangdwmny8774,101
https://www.youtube.com/@97DH,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwS1A404wR0V0WhFm94AaABAg,"""beb tolong tutup pintunya""",@97DH,6
https://www.youtube.com/@mys33cool,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzEPtGogcjlDjsOwVF4AaABAg,Aktingnya oki bagus…,@mys33cool,2
https://www.youtube.com/@snwntsrc,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzGVdurtBxVJszvm094AaABAg,"sudah nonton, bagussss filmnya",@snwntsrc,1
https://www.youtube.com/@garfirayes,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxIWljsmVYHYtihJjh4AaABAg,Ini bagus !,@garfirayes,3
https://www.youtube.com/@semuthidupp,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyNYYYCD1kt9sRtHEJ4AaABAg,Baru nonton kemarin. Lucu nih pilem.,@semuthidupp,1
https://www.youtube.com/@sutejasastra,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugw0Vm2roJ_iOcfij2t4AaABAg,"nonton ini, saya ketawa sampe nangis,,tapi nangis haru pun jadi 2x,,gila sih ini..",@sutejasastra,3
https://www.youtube.com/@heppyoktavian2068,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx2y2QVq9zB1FrvwbF4AaABAg,Setelah film : Jatuh cinta seperti di film2.....Agak laen.....kereeeen,@heppyoktavian2068,2
https://www.youtube.com/@segitukeponya.,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxTi69UrdfLVFU2V_94AaABAg,abis nonton dan gue nangis pas part oki.  tp mereka berempat juga gabisa terpisahkan . apalagi part ending nya itu huaaaaaa best,@segitukeponya.,5
https://www.youtube.com/@ogyherdiana7646,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyClPD9wRYHesUx16N4AaABAg,Adegan dengan ibunya yang lagi sakit sedih banget,@ogyherdiana7646,3
https://www.youtube.com/@nurbaiti_hikaru,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwG_1PWxaHwFRlaLep4AaABAg,"Review yang ditunggu-tunggu. Udah tertarik nonton sejak lihat trailer dan nonton podcastnya, ditambah review bagus dari Cine Crib, Acho juga track recordnya bagus. Fix, gas nonton.",@nurbaiti_hikaru,4
https://www.youtube.com/@ekaayu720,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxgoUWpuVGZX2l4baR4AaABAg,"nonton hari minggu kemaren, kereeen banget...10/10",@ekaayu720,3
https://www.youtube.com/@yustinalfret2801,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxlMMTgZkeUKIKVNaB4AaABAg,"Filmnya ngingatin gua dgn film warkop DKI tapi versi kekinian mantap bro.... Komedinya renyah... Setiap menit ngakak terus.. Ampun
Di tunggu Agak Laen 2",@yustinalfret2801,4
https://www.youtube.com/@fidellr,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugxs7DKvSfgjtx6PlJh4AaABAg,Asli abis nonton rasanya kayak abis turun dari rollercoster. Gokil imajinari,@fidellr,2
https://www.youtube.com/@septipurwosunu7741,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxPwIwXJNdhyv4O6ul4AaABAg,Ih sepemikiran bgt.... Aku juga mikir ini kek film warkop lama. Bangga setelah era blio ada lagi film komedi yg berkualitas,@septipurwosunu7741,2
https://www.youtube.com/@husainadam2855,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugw29gCz6T1CgjwA7e94AaABAg,Hadir bang,@husainadam2855,1
https://www.youtube.com/@kloverspenang9305,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyW28eygjXtH41pl5x4AaABAg,"Nonton Agak Laen di bioskop itu, kita kayak lg nobar sama keluaraga. Tidak saling kenal tapi saling lirik dan tertawa terbahak-bahak. Thx Ernest udah buat film yg bisa bikin 1 bioskop happy dan hilang beban pikiran walau sementara wkwkwkw
Agak laen keren sihhh",@kloverspenang9305,2
https://www.youtube.com/@deBurung,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzcDubgfrI3JjTiYnJ4AaABAg,ngweriii,@deBurung,1
https://www.youtube.com/@ex-cyborg,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugw_SgsFpDIRQRbihjh4AaABAg,ajiiibbb.. goes to 5 juta penonton! bangga gue sbg pasukan (non) bermarga. semoga awet di bioskop krn baru bisa nonton minggu depan,@ex-cyborg,185
https://www.youtube.com/@riyadi6936,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxyLYK5C7XDLVeTkHR4AaABAg,Imajinari beneran imajinatif.,@riyadi6936,3
https://www.youtube.com/@davidteguhsaputra3473,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugzm6ICM_DsjYg3_NGp4AaABAg,formula seperti warkop mudahan ip nya lanjut terus,@davidteguhsaputra3473,2
https://www.youtube.com/@cisco639,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugxh8hPtZce3bPzZG_54AaABAg&pp=0gcJCSMANpG00pGi,"Hebat Ernest dengan imajinari, bikin ph sendiri bisa cuan banyak.",@cisco639,4
https://www.youtube.com/@alfi_syahriin,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugyq1QXUHrXhw_6JGgt4AaABAg,"Sudah lama film komedi yang fresh di nanti nanti masyarakat dan akhirnya ada film agak laen ini yang luar biasa buat ngakak campur sedih horornya pun dapet, sangat menghibur sekali!",@alfi_syahriin,3
https://www.youtube.com/@itszhra26,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzjrIub8QOUjmM8vAN4AaABAg,"Kerennn, ga kecewa si nonton.. pecah satu studio!",@itszhra26,1
https://www.youtube.com/@RizkyGusna,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxwNlmbgaVHSc_HNx54AaABAg,Melebihi ekspektasiku dalam segala aspek. Puas banget. Love abang2 agak laenku,@RizkyGusna,3
https://www.youtube.com/@jejejehuda6511,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwb_4zbaTIDbmRg7a54AaABAg,"Pecah, ngakak gw pas scene dikejar hantunya yg jegel kegantung itu gw ngakak asli",@jejejehuda6511,2
https://www.youtube.com/@FatkillaAgent,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxaxBBaM3fCxoTy_gN4AaABAg,Bisa jadi the next Warkop DKI. Harus ada Agak Laen lainnya,@FatkillaAgent,2
https://www.youtube.com/@irwanbayuensar9610,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxjLsHVHuJT2nPiqeh4AaABAg,Gara-gara warisan aja gw nangis sesegukan apalagi nonton ini dong,@irwanbayuensar9610,4
https://www.youtube.com/@sambas1376,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzG33GTTbi6eYXM37t4AaABAg,Awalnya lucu abis,@sambas1376,
https://www.youtube.com/@PurpleCupcakeCh,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwyQv9d_sLFK0Vm8uh4AaABAg,Film yg bikin penuh bioskop nih....siap2 nontonlah...,@PurpleCupcakeCh,1
https://www.youtube.com/@close2mrtj,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwjwK_y7iOHs0Wm97V4AaABAg,"baru nonton semalem, dan seperti dugaan gw: bagus banget nget nget. suka lah gw pokonyaa!!",@close2mrtj,4
https://www.youtube.com/@hahazrina789,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxxXZ8Og5loNA5XRq54AaABAg,"wkwkwkk nonton ini setelah nonton filmnya ikutan ketawa-ketawa sendiri krn nginget adegan2nya. bener kata ketua, bakal ketawa2 sendiri sehabis selesai nonton ini",@hahazrina789,3
https://www.youtube.com/@imaderiskipangestangu4736,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzL4dhH1S8d14yPBRR4AaABAg,Film imajinari sejauh ini bagus² semua,@imaderiskipangestangu4736,3
https://www.youtube.com/@greenyellow3373,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugz4Hxe93pbW4r-T9ah4AaABAg,Bikin ketawa ngakak sampe nangis. Baguuussssss,@greenyellow3373,3
https://www.youtube.com/@rdwisani34,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy5VSANB--BcjD9cop4AaABAg&pp=0gcJCSMANpG00pGi,Bahagia bgt gw nonton ini. Ringan tp kocak gimana sih. Komedinya gak maksa juga. Paling ngakak pas mau mindahin mayat bau kopi. Matinya asam lambung. Trus arie kiting: oh GERD!!!,@rdwisani34,
https://www.youtube.com/@muhamadpandupratama9905,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx7gEmFw8MoQKqKWyl4AaABAg,"Cuman pas bagian oki nangis tuh kaya kurang okii, menurut gua cuman pas akting drama sedih sii kerenn okii",@muhamadpandupratama9905,3
https://www.youtube.com/@lahirbulanjuni,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyxnX1r-R7hWov7w7R4AaABAg,"baru keluar nonton, penuh banget di bioskop tadi, keren!",@lahirbulanjuni,3
https://www.youtube.com/@satilas8461,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyhrP3SuYrLogxSNmZ4AaABAg,"Hari pertama.nonton lumayan rame walau belum penuh, td nonton balik .. bewwww... sdh di jam.ke3 masih rebutan kursi diantrian ..penuh ..standing aplause buat Oky yg aktingnya beneran ok, 8/10 buat agak laen , dan betul Acho makin.kesini makin ok buat jd sutradara",@satilas8461,3
https://www.youtube.com/@iiosomnia,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzP6uA2nM4wzMgYGMV4AaABAg,yang paling gokil itu produk placementnya. gila ini seenak jidat masukin produk placement dan bikin kita ketawa,@iiosomnia,1
https://www.youtube.com/@familiproject9787,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxDAGlS-CsH4y_n0TZ4AaABAg,"Suka.. ceritanya solid. Bagian terbaiknya adalah back sound nya yg detail banget dan pas di tiap adegan. Komedi nya fresh, tapi kayaknya kalau yg main gak banyak comica mungkin bakal lebih lucu lagi sih karena ga akan ketebak. Karena di mindset kalau comica pasti bakal lucu.. Sama setting latar film nya meski di pasar malem tapi kayak angle nya berasa itu lagi itu lagi.. kurang explore pedagang2 makanannya, mainan2nya.. 
Tapi overall yaaa baguuuslah, wajib tonton!",@familiproject9787,6
https://www.youtube.com/@janari3482,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyQMWSmftcXj7y1-qV4AaABAg,"Otw nnton dah, kmrn mau nnton hbs kereta berdarah udh full sisa paling depan aja kursinya.",@janari3482,2
https://www.youtube.com/@nanna310,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugyv6c9KKk_kXEQmqAl4AaABAg,Numpang komen. Skip dulu. Nunggu libur biar bisa nonton biar ga kena spoiler. Hahah,@nanna310,2
https://www.youtube.com/@nitanf8849,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugw3NQQw11_fWduUYuN4AaABAg,"Sebagai penikmat konten agak lain, ikut bangga banget.",@nitanf8849,5
https://www.youtube.com/@suekim3121,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugymc-Vi6lp56cY3qrN4AaABAg,"baru nonton reviu abang2 karna baru selesai nonton tadi, asli 8/10 dari aku. lucu bangeett, seru, melebihi ekspektasi aslk",@suekim3121,3
https://www.youtube.com/@ludibachtiar8772,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy8l0fgvR2UBUj964V4AaABAg&pp=0gcJCSMANpG00pGi,Film yg set up and punchline di dialognya rapat. Kocak ga ada obat. Keluar bioskop masih pengen terkekeh2,@ludibachtiar8772,2
https://www.youtube.com/@femefendiarrizal6263,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugy4UK1MT2Zs0QliylJ4AaABAg,"Sebenernya pengen lihat lebih happy ending sih, tapi cukuuup bgt, kereen",@femefendiarrizal6263,1
https://www.youtube.com/@amalia9050,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyzUm_j_8fF3C9Vn1J4AaABAg,Sangat menghibur filmnya.. dan beberapa part horornya beneran serem.. gak bikin nyesel nonton..,@amalia9050,1
https://www.youtube.com/@erickrahman8117,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyipFnxEW6ZD8tExrN4AaABAg,"Terakhir ketawa sampe keluar air mata itu pas awalan nonton despicable me,",@erickrahman8117,1
https://www.youtube.com/@imamagusfaizal6624,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyHHrKB73A-WZronaN4AaABAg,"Baru aja kelar nonton, overall bang Oki the best",@imamagusfaizal6624,1
https://www.youtube.com/@achmadfaisol7120,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzgIoMXEOqJZEkK3Qt4AaABAg,baru hari ini kesampean nonton agak laen. beneran pecah sii. gerrr parahh,@achmadfaisol7120,
https://www.youtube.com/@sahabatyorofun6552,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzZLtBeUssWER1c0Hd4AaABAg,Lucu banget aseli HAHA,@sahabatyorofun6552,2
https://www.youtube.com/@madamjidi,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwtRQKtgQRrfhOTouh4AaABAg,"Telat banget,baru nntn hari ini,paling ngakak pas adegan pada brantem soal ustad vs pendeta",@madamjidi,1
https://www.youtube.com/@arisanti7694,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzJi4t0FGcbIn-eVGx4AaABAg,"Alhamdulillah Ya Allah sama an pendapat sm cine crib ttg nih film, bru kelar nonton di jam pertama bioskop buka Alhamdulillah blm full bnr, sayangnya sy ga ba lepas ketawanya krn takut ganggu penonton yang lain dr suara ketawa ku, pdhl ga ba lah ga ketawa bru liat mrk ada dilayar bioskop dan tambah gerr nya kompor gass bgt.. cm bs nangis aja rasaku ts di studio hahahaha
8/10 lah dr sy ditunggu agak laen 2 ya..",@arisanti7694,2
https://www.youtube.com/@mwniccc,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzGlL7alM5A_GpPEKx4AaABAg,Sebagai penikmat film komedi puassss bgt sama ni film,@mwniccc,2
https://www.youtube.com/@nyt..15,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyDFJ1TkeBFvG9YC2Z4AaABAg,"""tiup, tiup"" anjr ngakak banget lah",@nyt..15,2
https://www.youtube.com/@blushortydanny1274,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxoJluBw2znlm_Xdl14AaABAg,"kelar nonton happy , kocak parah",@blushortydanny1274,2
https://www.youtube.com/@IShofyan,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaLEXT8h146WZNdGJ4AaABAg&pp=0gcJCSMANpG00pGi,kalo mau dijadi spinoff series. karakter yang di peranin sadana agung tuh jadiin tokoh utama soalnya epic banget itu karakter. wkwkwkw,@IShofyan,1
https://www.youtube.com/@mirvang,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxklkxG1IpszSCPcoB4AaABAg,"Wah calon laku banget ini, okelah bakal nonton.",@mirvang,5
https://www.youtube.com/@keeyy__18,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwi0CCqBWWhd3Q0E054AaABAg,blm gas ke bioskop karna blm sempet aja tp dr film ini blm dibuat pun udh seexcited ituu! bangke ya masa liat review nya gini aja gue udh cekikikan... fix bakal sampe nangis bengek ngakak kocak si di bioskop. tungguuu yaaa agak laen aku pasti akan nonton!,@keeyy__18,3
https://www.youtube.com/@RikoAnjas,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyVM014niloybMG2sZ4AaABAg,"nonton kemaren, pecah sih",@RikoAnjas,1
https://www.youtube.com/@evlarette,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfCp3gFvXWZCvoyMN4AaABAg,Nonton film berasa kaya nonton special show standup comedy,@evlarette,2
https://www.youtube.com/@BramantyoHD,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyWjmvdyct5-vtUp_d4AaABAg,Auto nonton,@BramantyoHD,1
https://www.youtube.com/@Junimanyunn,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx5x9Y0AJej7Fa_AzB4AaABAg,"gw sampe sakit perut dan capeeeee sakingg  ketawa mulu, pokonya ada scene yg beneran berentet bgt kocaknya sampe beneran sampe capeee bgt yg scene legend jegel ga bisa turun anjir lah  banyak bgt scene legend kocak yg kalo sampe rumah pun masih keinget trus jadi ketawa lagi",@Junimanyunn,2
https://www.youtube.com/@azaleamarindrapatrissia4311,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyiiG7cDV0ZLZB5uV14AaABAg,"film yg konsisten sama judulnya, agak laenn  .. wkwk
sedap banget laahhh..",@azaleamarindrapatrissia4311,2
https://www.youtube.com/@dolanbae9578,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwc4fztAhBHqZZQS654AaABAg,"Semalam full studio 
Pdhl jam 21.30",@dolanbae9578,2
https://www.youtube.com/@fivebagsforlife7479,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugx1qEEEC7HKGB_BMkF4AaABAg,"Balik lagi kesini setelah nonton gara2 liat review ini… dan ternyata lucu beneran, buat aku yang ambang ketawanya tinggi, seringkali ngakak di film ini dan sebioskop beneran ngakak terus.. bravo! Adegan favorit pas boris ditelpon emaknye",@fivebagsforlife7479,1
https://www.youtube.com/@namira7191,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxceKiGV6Vur5uUtPR4AaABAg,Hormat komandan totong🫡🫡🫡,@namira7191,2
https://www.youtube.com/@autumncantabile,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzfiMyanl1Yv8JaDDd4AaABAg,"emang seru bgt sih filmnya, genius! gila!!! kocak!!!",@autumncantabile,1
https://www.youtube.com/@suzylumbanraja3917,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxSIlBmoH-wyXLg4vR4AaABAg,"Ger ger GEEEEEERRRRRRRR  yg blm nonton, nonton, jgn percaya trailer krn keseruan sesungguhnya ada di FULL MOVIE NYAAA",@suzylumbanraja3917,6
https://www.youtube.com/@PRODIBKUNIB,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxCOnVN1lH9uLXg6zR4AaABAg,Keren,@PRODIBKUNIB,1
https://www.youtube.com/@Kudanilterbang1201,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwz8ujAB2neCDSAejJ4AaABAg,"Ending nya sebenarnya bisa sad dan ngena banget kalau ( spoiler!! )








Mereka ber4 dipenjara, dan buat sekuel agak lain 2",@Kudanilterbang1201,2
https://www.youtube.com/@alvianrimbangpramudyo1143,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwBnotaqrWxuLt5wyB4AaABAg,Aku suka film ini karena kagak menjual keseksian atau fisik,@alvianrimbangpramudyo1143,3
https://www.youtube.com/@Mpitt_6,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgycxmtJNlwXDFgAiUB4AaABAg,"Setuju! Semua emosinya dapet, mau yg sedih, ngakak, takut, baper, tegang, semuanya ada. Aktingnya juga bagus2 bgt! Film komedi tapi plotnya padet dan ga ngawur. Perfect sih kalo aku",@Mpitt_6,1
https://www.youtube.com/@AriArif-bu4sh,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyNehHvVfOT6BjkM194AaABAg,Setuju sih film ini paket lengkap.,@AriArif-bu4sh,7
https://www.youtube.com/@KazehayaSan,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyxBFdXbULduWSheAR4AaABAg,"Kocak bener, setannya batak~ wkwk",@KazehayaSan,4
https://www.youtube.com/@TyaSdl-zg5vc,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxJSa7Lqb7v2wIfeR14AaABAg,BEST BANGET NI CHENEL PALING GERCEP,@TyaSdl-zg5vc,7
https://www.youtube.com/@nurfadillah8162,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgzLErhrZ-DhVZJaxmZ4AaABAg,"film ini luar biasa sih menurutku... kebetulan nonton sendiri. di samping kiri ada pasangan kekasih yg ceweknya sempet ngambek karena ada adegan horornya dan dia takut beneran. samping kanan ada keluarga yg terdiri dari ayah, ibu anak cewek. si ibu nangis pas adegan drama Bang oki sama ibunya. Dan aku puas ketawa di setiap adegan humornya... pengen nonton lagi",@nurfadillah8162,7
https://www.youtube.com/@baeseyi2573,,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxuSbUbc2aVTCT2Gdx4AaABAg,baru kali ini mereka ketawa ngik ngik karna emang filmnya komedi bgt jadi pen nonton,@baeseyi2573,1
https://www.youtube.com/@nandasatriaputra8148,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyC27A87k2BywrgIwN4AaABAg,"Ini salah satu film yang bikin saya ngakak sepanjang nonton.. lucunya natural komedi, drama, romance melebur dengan porsi yang pas.. ditambah acting yang sangat maksimal.. pokoknya yang belum nonton wajib nonton",@nandasatriaputra8148,1
https://www.youtube.com/@menorah759,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwdvJeYIWsWxR6D8VF4AaABAg,Oki rengga keren aktingnya,@menorah759,1
https://www.youtube.com/@annisasanjaya2371,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxkGgQX9I5WkqtneD14AaABAg,ini film bagusss banget lucuuuu banget … keren,@annisasanjaya2371,2
https://www.youtube.com/@rezaunderwater8523,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgxjqgEyKoqQUNP0bNF4AaABAg,oki rengga MVP walaupun pasti berat itu adegannya tapi bisa maksimal terlihat di filmnya,@rezaunderwater8523,
https://www.youtube.com/@makeandhits,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwHWo0RasRiaK6I7h94AaABAg&pp=0gcJCSMANpG00pGi,"Ketawa sampe nangis, kemudian sedih, gitu terus sampe ending.. di campur aduk rasanyaa.. tapi emang film ini terbaik sejauh ini di 2024",@makeandhits,2
https://www.youtube.com/@27mreza,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=Ugwolpicwz6modbUNgl4AaABAg,"Jago banget sih ini nulisnya, gimana caranya coba, nama Beben dibikin lucu. Paling suka dengan ending yang masuk akal dan ga dipaksa jadi aneh.",@27mreza,1
https://www.youtube.com/@triefania2880,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwiHnq8AnofEQKFINZ4AaABAg,"Nggak nyangka sama aktingnya Oki sih, keren! Dapet banget
Sepanjang film ketawa mulu",@triefania2880,2
https://www.youtube.com/@ihsannoorfikri5283,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwaC2PpeVVhuiaOA714AaABAg,"lucu banget sumpah, salah satu film komedi yang ngakaknya poll tapi sedihnya dapet",@ihsannoorfikri5283,2
https://www.youtube.com/@OliveBarr-v7q,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwlNIljdNeXuIj9KNd4AaABAg,Banyakin Aria yg ngereview dong,@OliveBarr-v7q,2
https://www.youtube.com/@wisnutawali985,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgwoV4O4B1WW4F8FTgJ4AaABAg,bg reaction film trailer PEMANDI JENAZAH,@wisnutawali985,3
https://www.youtube.com/@anggunlarasati1629,,1 tahun yang lalu,https://www.youtube.com/watch?v=xKBJPqAt8gA&lc=UgyfqLBocg6b4efTl3F4AaABAg,"cinecrib review bagus, brarti worth it untuk ditonton",@anggunlarasati1629,2
