genre,Like,stemming_data,Score,Sentiment
horor,2.0,mooview ya marah marah,-1,Negatif
horor,8.0,sumpah gua senang banget lihat reviewer film visi unek unek penulia film lupa banget aspek wh sih aneh banget wkwkwkwk,3,Positif
horor,3.0,lucu banget reviewnya,1,Positif
horor,1.0,mas aldo mengingkatkan beliau mode megamen,0,Netral
horor,0,bahaya banget tonton minum wkwk,-2,Negatif
horor,6.0,panen bro money money money,0,Netral
horor,9.0,papi tiri peduli,-1,Negatif
horor,1.0,papi energetikkk,0,Netral
horor,0,qodrat gass,0,Netral
horor,3.0,aldo bandiingin pabrik gula vs pabrik kaen kodrat seru banteng,0,Netral
horor,2.0,aldo kocak mooview,-1,Negatif
horor,0,seru banget lihat review film mari ahahaha bahas,3,Positif
horor,4.0,tuh pas sepuh buka gerbang smith konser wkwkwk,2,Positif
komedi,99.0,gue bagi oki marah senyum senyum tau situasi sih ngebayangin nih orang kejut akting sumpah keren cuy,-2,Negatif
komedi,46.0,bene kau tau mamak mu sakit anak kayak kau dengar kalimat gue langsung jleb anjir sih bene tega banget,-3,Negatif
komedi,71.0,kemarin tonton nih film bagus banget film unik pokok fresh horor sedih ya drama ya komedi lengkap,-1,Negatif
komedi,21.0,gua jam film asa kayak tonton standup comedy worth banget tonton woy ayo warga indonesia film bagus nih,-2,Negatif
komedi,329.0,gue durasi jam asa nikmat alur cerita alas jam tokoh utama orang konflik but overall film bagus banget film komedi baik,2,Positif
komedi,18.0,tunggu ripiu ngelantur tonton,-1,Negatif
komedi,13.0,budha dibawain bang pas bilang yaudah panggil dukun budha,-1,Negatif
komedi,23.0,nih film jenius banget komedi gue kasih deh,2,Positif
komedi,136.0,mayoritas tonton pasu marga paham inside jokes karakter pria heran ketawa scen e drama nama,-1,Negatif
komedi,0,sesuai nama chanel ngelantur banget,2,Positif
komedi,0,reviewnya seru kayak film,-1,Negatif
komedi,40.0,experience tonton bioskop orang beda lo scene drama orang horror komedi mangkanya dapat film jelek film bagus perspektif orang nikmat beda beda,-4,Negatif
komedi,74.0,tonton indonesia paham film fase banget abang banget gue rasai tonton bioskop sih salah faktor gue malas bioskop ya kali tonton evil dead rise tahu gorenya banding film horror indonesia ya jauh gue ketawatawa adegan emaknya rasuk film komedi ketawa aneh tonton film,-2,Negatif
komedi,13.0,tonton krmen bagus banget jam rasa kayak cepat moga bikin series sus pasar malemnya doang banget gali situ pribadi film iklan bank iklan parah sih,-1,Negatif
komedi,10.0,film jual segi cerita jual film komedi tambah cerita bosan kunci sukses film komedi sukses,7,Positif
komedi,3.0,bagus nih reviewnya tonton relate,-1,Negatif
komedi,0,abang review ultra series ultraman tigablazar hehe,0,Netral
komedi,0,gassssssss,0,Netral
komedi,0,genre afalah plesetan misterihoror komedi,1,Positif
komedi,5.0,gue pengin menang adegan melow ya tahan bantu adegan langsung komedi,1,Positif
komedi,27.0,imajinary kemarin bikin original story sukses ekspektasi next film arie kriting,0,Netral
komedi,0,review nospoiler film kang mak from pee mak banh,0,Netral
komedi,0,untung tonton kemarin pas drama studio hening akak,-1,Negatif
komedi,3.0,enak tonton film cari duduk orang,-2,Negatif
komedi,0,indonesia film lebaran,0,Netral
komedi,1.0,moga the next warung kopi,0,Netral
komedi,1.0,abang request segmen cari film baik peran artis underrated,0,Netral
komedi,0,tuju abang adegan emosional ketawa,0,Netral
komedi,0,cakep banget mantap solid nilai reviewnya,3,Positif
komedi,3.0,serius sih film fresh banget segi cerita sinematografi ya poll,-1,Negatif
komedi,1.0,haha pas tonton padhal adegan sedih eeh ketawa coba,-1,Negatif
komedi,12.0,bro next bahas edit orang resek bioskop ane ngalamin ane ajak tonton guru ane tonton the meg pas bioskop bocil sekolah tonton the meg habis tonton sih kasir marahin sih guru gegara nayang film cwk ya pakai bra habis ane malas bioskop mending bayar netflix rbu bayar rbu bioskop bikin emosi silah mutiara pisuan,-1,Negatif
komedi,0,salah fokus suaralu bangsexy omong faslettipis,-2,Negatif
komedi,0,durasi rasa plot ringan enjoy enak tonton bawa suasana mvp film sih oki rengga pecah banget sih point point,1,Positif
komedi,0,halo abang,1,Positif
komedi,0,jaman sd kasi lihat film gspki gue tonton scene warga sitembakin pas mandi kali sungai ketawa gue menang ditanyain teman menang woe lucu lo gue bawa menang mosisiin gue posisi eh nikmat film suka acting rasa scene film serius film lucu,-1,Negatif
komedi,4.0,untung tonton bioskop daerah erti pas drama konflik ketawa,0,Netral
komedi,1.0,rahang perut sakit pol tonton,-2,Negatif
komedi,1.0,rilis tonton booming penasaran tulis cerita bene ngeringeri sedap keren sih ngebungkus ernest kecewa,0,Netral
komedi,4.0,sibuk ya tonton bioskop cuy gue film ya,1,Positif
komedi,0,rasa sih tonton jam seworth woy relate banget tonton review bayang sih lo abang risih gegara orang belah untung gue dket jalan ruang atmosfer sedih ya sedih akak bareng mbak pojok tuh kocak reak frekuen mantap nih film rugi spent time bioskop tonton full bwh,-8,Negatif
komedi,1.0,film juta tonton woyyyyyy,0,Netral
komedi,0,mrsa tegang sertifikat gadai sayang tegang sertifikat degan,1,Positif
komedi,3.0,syukur kemarin tonton penontonya ok ketawa rame tibatiba hening rame kayak on off ketawa,2,Positif
komedi,0,film bagus,0,Netral
komedi,0,bang alur cerita game bang sehat bang,0,Netral
komedi,0,mala gue seru tonton jelasin narasi film nya banglbh greget film nya,-3,Negatif
komedi,6.0,film baik tonton tonton salah comic casino king part hehehehe sih ken isi film real life sih bahaya akting abang bene abang oki abang bor abang jegel gerrr,-4,Negatif
komedi,0,tuju tonton paham fase pas gue tonton ngalamin,-1,Negatif
komedi,2.0,jujur banget tonton indonesia beda scene komedi melow prefer tonton pas film sepi,-1,Negatif
komedi,0,tonton nih film asli studio akak banget tepuk tangan tau deh relate bahasa orang medan film keren banget asli dialog sih oki ngabrut banget,3,Positif
komedi,0,pas dark joke salahbsatu aktivis gue ketawa anjir,2,Positif
komedi,1.0,gua tonton kali,-2,Negatif
komedi,389.0,gue tuju indra jegel karakteristik kuat orang sok kasih solusi solusi bangkai jegel umpan komedi kasino film warung kopi,1,Positif
komedi,0,asa kemarin rilis,1,Positif
komedi,0,hah ya kemarin film tayang,2,Positif
komedi,0,banget iklan masul reng,1,Positif
komedi,0,kesel iklan hubung komedi ya dimaklumin bawa kocak,0,Netral
komedi,1.0,gue film tegang rasai kayak ngebunug orang komedi akak,2,Positif
komedi,0,puas banget tonton film pas jokesnya benar ketawa pas lihat oki menang gue menang horor,4,Positif
komedi,2.0,totong jegel kaku bene tentara bor mvp oki,0,Netral
komedi,0,asli kali tonton film bioskop ketawa akak bengek,1,Positif
komedi,0,suka pas muncul promosi film bilang saksi kota amerikaeropa ya haha film sepenuh dinikmatin orang bule beda culture nih film indonesia banget ye,2,Positif
komedi,1.0,ralat dikit abang podcast spotify youtube,-1,Negatif
komedi,1.0,bro fakta,-1,Negatif
komedi,0,acho ahoo,0,Netral
komedi,0,horrorcomedy best combination,0,Netral
komedi,0,abang kasih tau tonton tenang coba tonton jumat malam jam midnightnya orang orgnya rese ya tau sih coba,-3,Negatif
komedi,0,iya kayak click lucu akak gilir sedih ampun,-2,Negatif
komedi,0,gue wilgoz wkwkwkwkwkwk,0,Netral
komedi,0,sibuk,0,Netral
komedi,2.0,sisi komedi horor drama ya bagi topik bahas rumah hantu nuansa komedi topin masuk orang drama oki topik mayat masuk sisi horor spoiler alert emosi roler coster pas malam ngejar bisu habis akak masuk oki bilang mamak kecewa anak kayak bangga mamak masuk banget orang sumatra rantau rasa tonton ketawaketawa situ menang bawa komedi bene maaf paksa cium kaki oki eh kaki tahi kucing sedih ketawa wkwkwk,-4,Negatif
komedi,1.0,nemu tonton bisokop momen kesal dsbalah cowok bebadan film goyangin kaki kayak tantrum nama tonton studio premier otomatis kursi gue goyang gue enak kpkasa nahaaan hti fokus tonton nyuruh tonton kayak,-8,Negatif
komedi,0,karakter bor problem ya detail problem bor oknum tni selesai tinggal karakter indra jegel problem ya simpel tugas karakter bawa ide puncak film,-1,Negatif
komedi,0,gila ya komika bikin film warna,1,Positif
komedi,0,abang jegel tuh kayak gambar orang medan ide nyeplos sok tau solidaritas empaty ya,-1,Negatif
komedi,0,hoki hoki sih tonton sih jegel konteks sih dalam background karakter sih rasa skena komedi jegel bagus banget tek tok ya,2,Positif
komedi,0,baca aco bang ako,0,Netral
komedi,0,pribadi alam tonton ketaww ketawa bingung kayak benar mati loh mati kayak bercandain pas harap mati benar,-1,Negatif
komedi,299.0,langsung film sindir trope trope film horor indonesia gue suka gue suka film sindir masalah film indonesia filmmaker tau masalah film indonesia,-5,Negatif
komedi,1.0,alas ketawa momen drama karakter ber lekat komedi akting kaku drama luwessssss komedi peduli film jni narasi film komedi,0,Netral
komedi,0,real life abang jegel suka judi,0,Netral
komedi,1.0,abang gua tonton film seram kocak,-4,Negatif
komedi,0,film,0,Netral
komedi,0,cepat omong ya abang,0,Netral
komedi,0,thanks,1,Positif
komedi,0,suara kayak asing abang,-1,Negatif
komedi,9.0,fyi bang maksud podcast youtube maksud podcast audio spotify tambah youtube orang rame podcast youtube spotify,1,Positif
komedi,2.0,endingnya greget conflictnya selesai kentang banget kurang aspek film kecee,-1,Negatif
komedi,0,tengahtengah iklan gue ngeganggu banget,1,Positif
komedi,549.0,winstreak imajinary gila bikin film ciri khas studio film nih bosss eh sih,1,Positif
komedi,1.0,ide,0,Netral
komedi,1.0,watak ubah orang brengsek indonesia simpel pas tonton film bioskop diam,1,Positif
komedi,0,ivanna bang ripiw,0,Netral
komedi,1.0,film bikin bioskop akak,0,Netral
komedi,1.0,iya tonton indonesia gapaham fase ya daritadi konteks comedy per komedian marah komedi drama serius gue sedih nagis sih akak tetes air mata produksi film bagus sih kualitas gambar bagus shoot gera camera movementnya propertynya akting ge pamungkas sebal banget tuh oawokoawk ya indra jegel is being jegel kayak beda dunia nyata film iya sih product placement film gatel sih ganggu budget ngira gede ngira sukses tau gabakalan ngambil tuh minus sih menganggu turut kayak youtube rewind indonesia ya produk placement bank bri salah baca ya dihujathujat orang film layar lebar gede loh gua sih jam rasa ya gua overated ngebosenin fokus adegan drama masalah karakter drama keluarga bor tentara kriminal penjara oki bor bene dion gajadi nikah nyes naomi tuh nikah yono lucu banget sih tunggu perut gede ih sesak banget kayak anime erased tonton nysek banget sih camernya kayak mantan napi drama fokus karakter utama masalah keluarga bagus sih rasa nikmat gue,-20,Negatif
komedi,0,tonton film komedi bagus film komedi thailand ya segi komedi settingnya alur cerita ya moga depan film komedi indonesia bagus,4,Positif
komedi,0,jahat bodoh oki usik pikir gue makna balik salah pesan bawa film better bodoh jahat bodoh kurleb makna gue tangkap btw film ide cerita ngegabungin komedi horor serasi tonton ngebosenin bikin penasaran suka pas adegan pintu penjara kesan apa susah hadap lewat polos bahagia film,-8,Negatif
komedi,1.0,akuwalaupun jegel masalah ya dalam milik peran kuat alur cerita ya milik sifat sok tau,2,Positif
komedi,2.0,jam abang film bagus alur cerita film drama melo,-2,Negatif
komedi,1.0,koh ernest bilang film ya ringan lho,1,Positif
komedi,59.0,gara gara film gue pengin deh beli baju qris barcode pakai acho salah pengunaan product placement oke film sumpah bioskop akak pas acho lihat baju barcodenya iklan product placement gue risih gue tertawa nyaman nyaman,5,Positif
komedi,0,film menang ibuk ku almahrum kkn ku menang sholat tobat nur agama bima,-1,Negatif
komedi,0,indra jegel jegel ngangkat celetuk kasino film warung kopi,-1,Negatif
komedi,0,sumpah gua ngalemin anjir kayak banget pas tonton adegan mama oki tinggal belah gua akak anjir literally akak kayak lucu darimana ajg orang gilaaaaa ngerusak mood gua banget,-3,Negatif
komedi,1.0,abang pilih ngeri ngeri sedap,-2,Negatif
komedi,0,abang thor avenger kuat abang,0,Netral
komedi,9.0,suka shot dolly zoomnya sih bisu toilet kocak banget,0,Netral
komedi,0,imaji,1,Positif
komedi,108.0,sangka sih review ngelantur terima kasih loh review jujur abang masalah utama abang tonton erti momen ya orang ikut banget jalan spotify sosmed gue wajar sih abang tau momen banget bikin ketawa kawan scene drama komedi film full comedy pokok wajib tonton rasai sensasi bipolar solid gue,-1,Negatif
komedi,0,film ku ratingnya problem ya iklan asa banget kayak gatotkaca,0,Netral
komedi,3.0,gpp sih durasi jam film komedi thailand korea jam an komedi doang drama potong aneh cerita buru,0,Netral
komedi,0,jegel sengaja sembunyi film,-1,Negatif
komedi,1.0,ya rilis ngakat batak batak,2,Positif
komedi,0,bang mu flim baik,0,Netral
komedi,0,,0,Netral
komedi,0,film bagus kritik sush cari salah durasi film reviewnya,-3,Negatif
komedi,0,geli dengernya mas ernest mas oki mas bor,-1,Negatif
komedi,0,abang gue ngikut lu gapernag rate film indonesia atas spill abang takut gue lewat,-1,Negatif
komedi,0,film pendek durasi cerita nilai film rendah lihat film korea india nilai film bagus durasi cerita ya film durasi jam menit jam menit kayak film china amerika film unsur comedy ya nilai jelek lihat film comedy china amerika dura jam nilai film ya atas minimal tuju gue kali durasi inti,3,Positif
komedi,0,tuju lemah asa cepat nikmat filmnnya paksa lemah durasi,0,Netral
komedi,0,turut bagus banget sih ya lumayan filmfilm komedi per komika komedi aneh natural suka film iklan hardselling banget ya smooth asa kayak tonton sinetron iklan nama anak standup comedian suka punchline jokes main film balik akan jokes jelas contoh jokesnya ari kriting awal lempar jumroh jelas dialog pras teguh akan adegan rencana kubur kubur mamak oky tulis kertas sih sih oky tau ya kubur mamak mana akan adegan kertas rencana jembatan adegan adegan sambung paksa dapat pribadi sih,-4,Negatif
komedi,0,bilang konteks film komedi horor,0,Netral
komedi,0,ya film bosan banget film jam serasa jam dinamika bagus,3,Positif
komedi,40.0,cast laennya sih bilang film film komedi bumbu horor,1,Positif
komedi,0,film genre komedi horor,0,Netral
komedi,1.0,gua pergi kakak gua kak gua ketawa jambak rambut gua,-4,Negatif
komedi,1.0,idiots favorite gue,1,Positif
komedi,0,gua tuju bagi orang ketawa samping abang gua tuju ganggu ketawa erti fase ya kayak contoh gua suka ketawa pikir gua akting drama gua ikut film tau karakter erti fase kayak mengenarilasi orang indonesia erti fase hmmm,-8,Negatif
komedi,0,iya tonton indonesia tuh baca situasi big turn off banget tonton bioskop,-1,Negatif
komedi,7.0,abang fyibang muhadkly acho acho ya baca aco ako hehe,1,Positif
komedi,0,muhadkly acho aquo,0,Netral
komedi,0,bilang wajar tonton ketawa pas momen drama ya turut harga peran tokoh peran film fokus orang peran tokoh film teman presentasi serius kelas paham materi cekikik lihat teman presentasi,-2,Negatif
komedi,6.0,gue tuju nih tonton gue tonton scene drama kubur pas telepon situ switch mode melow bangku gue nyeletuk ya bongkar deh cengengesan asli ganggu banget,-1,Negatif
komedi,2.0,review tira abang ganteng,0,Netral
komedi,0,lupa imajinari tayang judul ya kakak bos,4,Positif
komedi,0,muhadkly akkho,0,Netral
komedi,3.0,film history ya kiblat warung kopi dki ya genre ya drama comedy comedy drama horor kuat komedi ya identitas film gue komedi rasa banyak banyak cari drama bumbu gue biar story line kayak warung kopi adegan drama orang ketawa gue pas adegan oki menang pangku mamak ya cerita oki pijak batang leher mamak wkwkwkwk,1,Positif
komedi,5.0,sangka sih ernest hebat mantap anak jaman kenal ernest sutradara produser komedian,-2,Negatif
komedi,28.0,abang jegle porsi ya wara wiri dunia film ya kurang oki bene alam dunia film condong,0,Netral
komedi,18.0,pribadi gue minus ya iklan ya acting ya bang bene karakter ya podcast film ngeri sedap diam tegang wkwk tonton bioskop peka komedi drama,4,Positif
komedi,7.0,momen drama ketawa bro ketawa pasu marga banget ikut ketawa salah akting drama,0,Netral
komedi,4.0,plot utama drama drama keluarga oki rengga wkwkwkwkw kembang gara film cerita mbulett solutif drama film cerita backstory ya cerita masuk akal lucu komedi muncul natural cerita riil dramatis bagus,-1,Negatif
komedi,0,omong santai abang,0,Netral
komedi,26.0,kakak dengar ketawa adegan sedih emosional pasu marga kelas kakap biasa lucu guling sadar ketawa lihat akting serius,-1,Negatif
komedi,6.0,suka endingnya oki ditangkep teman lari sisi tonton kesel ending bikin ngiang ngiang alias scene masterpiece kayak ending sacrifice train bus,-4,Negatif
komedi,0,kritik kau masok indra jegel karakter kuat durasi jam cepat bos ngelantur kau kritik,-1,Negatif
komedi,0,salah fatal cuman sih gue pas iklan my baca banget iklan narasi singkat tuntut sponsor sih sayang banget jarang banget film indonesia bagus noda iklan,-1,Negatif
komedi,1.0,pas adegan ngubur basuko sih oki kabar ya tinggal tawa,1,Positif
komedi,2.0,abang review film sound of freedom tayang bioskop tanggal januari kemarin film wajib tonton bagus kontroversial,-2,Negatif
komedi,0,iya banget gue tonton mending cari jam sepi hindar minggu biar sepi ganggu vibe tambah kesel gemas tonton nangkep,-5,Negatif
komedi,3.0,pengaruh tonton sih tonton tipe gue tonton jam malam kemarin tonton ya benar seru pas adegan komikal tawak riuh pas switch adegan drama ya bioskop senyap dengar sayup orang tahan menang cema experience ya full banget,-3,Negatif
komedi,14.0,out of context gue sembari tonton video gue abang ngelantur bahas film sound of freedom gue kaget nih film bagus banget film cinematografi gue tonton bioskop minggu lepas orang asli ya,1,Positif
komedi,1.0,inti konsep ya target orang suka ketawa salah komedian salah ketawa lucu menit ya,2,Positif
komedi,1.0,tonton bioskop nikmat film cuman ajak,1,Positif
komedi,0,film horor film komedi,0,Netral
komedi,0,tonton indonesia longor ngespoiler keren anjjjgg,-1,Negatif
komedi,1.0,tuju risih cekok iklan discenenya teebawa film sinetron durasi ngaklahbahkan sadar film habis durasi jam sakin bawa suasana komedy drama,-1,Negatif
komedi,0,ngeriview ya,1,Positif
komedi,0,bagus ya mana durasi kepanjangangak lucugaring film ketawa dark,2,Positif
komedi,2.0,tonton kemarin abang gue lihat pluit village wkwkwk,1,Positif
komedi,26.0,abang kali judul kasih tanda kutip gue bingung gue review non spoiler,0,Netral
komedi,6.0,grading warna bahas bro lumayan plus warna film gue langka indonesia,1,Positif
komedi,0,gaya omong lo sih,-1,Negatif
komedi,0,ngejudge tonton indonesia paham fase kayak orang selera komedi beda anggap sedih orang lucu orang salah satu adegan pas gali kubur makam adegan sedih ketawa sisi ironis bikin lucu,-4,Negatif
komedi,4.0,lucu koh ernest panggil mas cina,-1,Negatif
komedi,0,trio jegel bokir bene dion bikin sayah harap film ngeringeri sedep harap gue salah bagus gue hibur n finally mikir bikin film laku ya tonton bayar kah,-1,Negatif
komedi,0,bikin kecewa film porsi horor dikit banget genre komedi horror tonton film cari sinopsis mayoritas sinopsis bilang cerita orang mati rumah hantu rumah hantu rumah hantu benar otomatis ekspektasinya film fokus horrornya komedi eh makan kecewa film bagus beli es krim stroberi es krim enak stroberi asa kecewa,6,Positif
komedi,0,pnjelasamny muter ulang mbahas obyektif hai kesan subyektif gua gua,-1,Negatif
komedi,0,abang turut ber karya film legenda layak dono kasino indro,0,Netral
komedi,0,abang bahas film sang kancil,1,Positif
komedi,0,review konyol film,-1,Negatif
komedi,0,gua sih komedianya drama emosional tonton rileks jalan cerita komedi ubah derama tonton langsung nangkep daramanya tangkap nuansa komedi pisah komedi drama idiot drama latar belakang karakter bilang utama filem idiot derama drama orang relita bunuh atur orang tua cinta orang pikir ok komedi aga masalah karakter masalah filem drama abang cerna drama abang nikmat filem nangkep tuju tonton komedi hiburanya,-11,Negatif
komedi,0,iklan brand indonesia didik beda iklan jargon ya kayak yakult ant man film roler coster emosi ya ya adegan sedih ya kurang perlu tahan jokes puas ketawa nawa kasih scen sedih jatuh ya sedih ketawa lepas ketawa tumpuk adegan sedih ya,-1,Negatif
komedi,0,abang coba abang potensi film kereta darah,0,Netral
komedi,0,orang tibatiba mati rumah lapor polisi kuburin situ situasi normal lapor tetangga polisi bahan cerita biar lucu ya dikuburin kudu bikin karakter bodoh komedi jaman kejar daku kau tangkap bikin karakter unik get marriednya hanung,2,Positif
komedi,0,bang kemarin pas tonton orang belah sih tau spoiler,-2,Negatif
komedi,1.0,abang endorse kagak kayak reviewnya main aman persuasif banget opini gua ya hehe,-1,Negatif
komedi,0,sih ajg bikin film tau tau komen kau,-2,Negatif
komedi,0,abang bahas film sang kancil abang,1,Positif
komedi,0,abang plis bahas film sang kancil,1,Positif
komedi,@ernestprakasa,terimakasih syukur bikin misuhmisuh,2,Positif
komedi,@addicted2mosh,film indonesia milik titik tawa padat isi bioskop kasih jeda ketawa terus,1,Positif
komedi,@gitas5555,sepakat karakter oke sadana agung obet,2,Positif
komedi,@ilhamrj2599,oki rengga kalah ekspektasi emban porsi dramatisasi besar film muara konflik solusi cerita film subplot ya oki rengga,3,Positif
komedi,@sulthon2410,ratingnya lumayan banget ya ukur review cine crib keren habis wkwk imajinari mind blowing,3,Positif
komedi,@talking2themoon,senang abang dua ketawa sesuai genre film film komedi ngetawain film horor,1,Positif
komedi,@artidrist86,anggap the best padat banget cerita komedi drama cinta keluarga dll keren,1,Positif
komedi,@yogiproductions4241,abang acho salah komika materi rapi keren,-1,Negatif
komedi,@OmArya2531,inti nih film asa franchise goosebumps versi lokal isi horor doang pesan hikmah ambil film keluarga film ngeringeri sedap elemen horor rating acho hasil rilis film genre horor signifikan obat kecewa ghost writer formula bilang b,-1,Negatif
komedi,@SultoArwano,oki sangka sih mantap banget,2,Positif
komedi,@RRAT24,kemarin gue tunggu vidio review cinecrib lihat bagus film benar bagus promobene bor indra oki bilangkalo cari film bagus cari lucu tonton lucu bagus,-2,Negatif
komedi,@sastrashihab,kemarin tonton senang banget studio full house ketawa seru cinecrib tonton,0,Netral
komedi,@widayantiarman,kecewa sadana agung dan aditya pas endingnya legasoale dan aditya manjat wkwkkw,1,Positif
komedi,@PetualangHidup1912,tonton kali ya pecah banget lucu drama romance horor paket komplit nih film,0,Netral
komedi,@diyanaislami,abang ketawa ikut ketawaketawa ngebayangin adeganadegan film puas banget tonton film sak bioskop akak kabeh,0,Netral
komedi,@riancokys2873,habis tonton bioskop kota makassar rating pribadi gue kursi banyak full kosong baris pas layar kocak petcah isi bioskop ketawa lucu oiii terima kasih film semangat bioskop tonton film,-2,Negatif
komedi,@boscomilanovlog4419,nilai trllu sungguh keren film oki rengga benr obat sih jegel ampun ketawa akak menit jam non stop gila gila agakk laeennlah kelen,1,Positif
komedi,@retnod.setyarini5808,pasu berrmarga bangga banget sih tau film ketuaketua komandan review bagus cinecrib,1,Positif
komedi,@wxputra1190,cine cribe bilang bagus valid,0,Netral
komedi,@js0686,pasu marga ramekannnn,0,Netral
komedi,@decustoms1988,smlm nontom pecah sh studio akak akhirpas adegan rumah hantuny kursi gerak pintu buka kena angin seram best film pokokny,-2,Negatif
komedi,@djajati2107,pecah pas beben mamat alkatiri takut baca ayat kursi lancar pocong jegel baca ayat lengkap,-1,Negatif
komedi,@novicraft4141,sumpah akak banget bioskop ketawa ngikik bloopers tunggu lanjut,2,Positif
komedi,@nandanurahmad2100,puasa lebaran alias nih film tulis keren tawa full tangis ya warna film ya ciamik yuk tonton yuk tonton bawa teman ya biar rame nih film ketua,1,Positif
komedi,@tandrylimmardy5131,trailer bagus,0,Netral
komedi,@busbargrounding,gue titik apa imajinari bikin depan gue tonton,-3,Negatif
komedi,@adrianrafitama,scene tiup vidcall bor obat,-2,Negatif
komedi,@kevinariiya,kemarin tonton studio penuhh gila asa tonton stand up ketawa dar der dor wkwkwkw heran abang oki film ambil refrensi film,-2,Negatif
komedi,@ariefadha5895,bjir imajinari film sukses gue kagum pliss tahan kualitas imajinari,2,Positif
komedi,@BungaSekar-x3f,ygvini reviu seru mbayanginya penasaran n ketawa,0,Netral
komedi,@sejeong558,warung kopi bikin,0,Netral
komedi,@jolenesshi,oki rengga kacau banget gila diaaaa jokes spontan luar stand up kena banget bangga banget lihat,5,Positif
komedi,@awliafadhli,dengar cerita abang dua gue akak kudu tonton bioskop sabtu minggu besok,0,Netral
komedi,@ardi8615,sesuai orang bilang pas promosi film oki mvp,2,Positif
komedi,@arimanurung2757,bagus wee film nyesal kelen tonton,-2,Negatif
komedi,@merang7224,tunggu review cine crib bagus nih film seep auto tonton,-1,Negatif
komedi,@muhammadhumamh1586,gaaasss weekend besok nontooonnnn,0,Netral
komedi,@rizatrisnawati5804,entar malam tonton nih,-2,Negatif
komedi,@erifbrn,yash gue tonton tonton review cinecrib tuju kadidat film baik,-2,Negatif
komedi,@retnowulandjari5238,tonton kemarin keren banget akak petjah,0,Netral
komedi,@diegosevino2942,kemarin tunggu reviewnyadan mantap film,1,Positif
komedi,@poezzkitty,tuju cinecrib gue tonton kemarin bioskop ketawa bareng loh pas akhir tepuk tangan pecah banget gue kasih bomat deh dapat mah gue pribadi nikmat banget film highly recommended,5,Positif
komedi,@didiettry,studio akak entar pas drama hening entar akak,0,Netral
komedi,@budirachman4414,reancananya tonton pas orang nyoblos tanggal mudah tayang,0,Netral
komedi,@hirosirobot,mantab imajinari,0,Netral
komedi,@dvwn5389,auto otw tonton,-1,Negatif
komedi,@minemo9116,dengar obrol ngebayangin adegan film ya ketawa oki is the best,2,Positif
komedi,@CliperGames96,imajinari standart film indonesia,0,Netral
komedi,@nokiariw,karakter muncul film bekal punchline,1,Positif
komedi,@nafaokthasalsalbilla6272,pecah sih tonton review cine crib jokes goblok ketawa wkwkwk,0,Netral
komedi,@nazarudinnur2549,imajinari,0,Netral
komedi,@lionelsikudo,pasu marga terimakasih pujiannyakami sayang cinecrib,1,Positif
komedi,@reshyabsidqi1583,react trailer film mandi jenazah bang,-1,Negatif
komedi,@yaidyl7905,aaaak kangen banget,1,Positif
komedi,@fahrezafray2689,oki rengga ajak pas nns bayar lunas akting pukau gue oki mvp,2,Positif
komedi,@senoaji3230,selesai tonton jam tonton nonstop akak bosennya bagus banget,-1,Negatif
komedi,@Putunitikavidya_27,lucu banget ya atas derita,0,Netral
komedi,@menorah759,yess the best sih,0,Netral
komedi,@ilhamwahyudi9,gila keren,0,Netral
komedi,@dgilangdwmny8774,oki rengga is the mvp mimik muka gestur oki rengga akak,0,Netral
komedi,@97DH,beb tolong tutup pintu,-1,Negatif
komedi,@mys33cool,akting oki bagus,0,Netral
komedi,@snwntsrc,tonton bagus film,-1,Negatif
komedi,@garfirayes,bagus,0,Netral
komedi,@semuthidupp,tonton kemarin lucu nih pilem,-1,Negatif
komedi,@sutejasastra,tonton ketawa nangistapi menang xgila sih,0,Netral
komedi,@heppyoktavian2068,film jatuh cinta filmagak laenkereeeen,0,Netral
komedi,@segitukeponya.,habis tonton gue menang pas part oki empat pisah part ending ya huaaaaaa best,0,Netral
komedi,@ogyherdiana7646,adegan ibu sakit sedih banget,-2,Negatif
komedi,@nurbaiti_hikaru,review ditunggutunggu tarik tonton lihat trailer tonton podcastnya tambah review bagus cine crib acho track recordnya bagus fix gas tonton,-1,Negatif
komedi,@ekaayu720,tonton minggu kemarin keren banget,0,Netral
komedi,@yustinalfret2801,film ngingatin gua film warung kopi dki versi kini mantap bro komedi renyah menit akak ampun tunggu,2,Positif
komedi,@fidellr,asli habis tonton kayak habis turun rollercoster gila imajinari,-1,Negatif
komedi,@septipurwosunu7741,ih pikir banget mikir kayak film warung kopi bangga era blio film komedi kualitas,3,Positif
komedi,@husainadam2855,hadir abang,0,Netral
komedi,@kloverspenang9305,tonton bioskop kayak tonton bareng keluaraga kenal lirik tertawa terbahakbahak thx ernest film bikin bioskop happy hilang beban pikir wkwkwkw keren sih,-2,Negatif
komedi,@deBurung,ngweriii,0,Netral
komedi,@ex-cyborg,ajiiibbb goes juta tonton bangga gue pasu non marga moga awet bioskop tonton minggu,2,Positif
komedi,@riyadi6936,imajinari benar imajinatif,0,Netral
komedi,@davidteguhsaputra3473,formula warung kopi mudah ip ya,1,Positif
komedi,@cisco639,hebat ernest imajinari bikin ph cuan,0,Netral
komedi,@alfi_syahriin,film komedi fresh masyarakat film akak campur sedih horor hibur,-1,Negatif
komedi,@itszhra26,keren kecewa sih tonton pecah studio,-1,Negatif
