"ID Channel","Link Channel","Waktu","Link video","Komentar","Like"
"@undetectedme7019","https://www.youtube.com/@undetectedme7019","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzBmMKtUokwPlFHnr94AaABAg","Lain kali kalo ada embel2 SIMPLE MAN SIMPLE MAN lagi skip aja ya buat kita semua. Biar gak jadi kebiasaan mereka mmproduksi film yg HAMPIR sampah.

Coba contoh penulisan film luar negeri, gw ambil contoh CONFESSION (2010) alias Kokuhaku dalam bahasa Jepang, ini film gila banget PENULISANNYA, kita benar2 di buat masuk kedalam cerita, benar2 di buat sedalam mungkin, sedetail mungkin, dan uniknya memakai sudut pandang yg berbeda beda pula. Cinematografinya juga ciamik padahal di produksi tahun 2010.

Gw harap Bang NGELANTUR suatu saat review film ini, asli GW JAMIN 100% GAK MENGECEWAKAN.","6"
"@goodchoise8732","https://www.youtube.com/@goodchoise8732","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzy0fnEHj8Qs9Cxobp4AaABAg","ceritanya bagus kok gesss,saking bagusnya ini cerita bisa ngebantu gw buat tidur abiss begadang malem malem buat nugas,mayan banget kan 2 jam 12 menit  buat tidur,udh ruangannya sedikit hening,dingin lagiii,sangat rekomen untuk kalian tonton apalagi bagi kalian yang susah tidur.....entar kalo ditanya tadi film nyeritain apa,bilang aja org ngentot di pabrik tapi kagakj ngajak dedemit,jadi dedemitnya kesel dan balas dendam","44"
"@taqyfathoni","https://www.youtube.com/@taqyfathoni","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugz0C9bmP0n7oF0Y_ed4AaABAg","Kaget anjir tiba2 up
Kemaren review neza 6 hari setelah snow white,sekarang baru tiga hari udah up gua belum siap bang
Semangat selalu bang timoty","17"
"@koeyanks","https://www.youtube.com/@koeyanks","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugyn7U5aDWnw2oHceMp4AaABAg","BAng bahas film jumbo bang",""
"@LiaMardiana-o9n","https://www.youtube.com/@LiaMardiana-o9n","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugw4BeOmNk3Ag0GzwiJ4AaABAg","Padahal bisa ngulik tentang manten tebu atau tradisi cembengan flashback ke jaman belanda dulu atau gimana lah banyak banget cerita yg bisa di kembangin. 
Eh malah bikin plot kek KKN","8"
"@rayzhandoseru7413","https://www.youtube.com/@rayzhandoseru7413","4 bulan yang lalu (diedit)","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgxUSZPotaDlE2KybuJ4AaABAg","ngawur banget lu bang","4"
"@delimakurnia740","https://www.youtube.com/@delimakurnia740","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgyJLlqZCwOJYYWMNPZ4AaABAg","guys pls mending nonton jumbooooo!! dukung yg beneran buat karya untuk Indonesia worth itttt","3,9 rb"
"@rezaooons515","https://www.youtube.com/@rezaooons515","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzRDJVGw52MjRfRol14AaABAg","Bang bahas film jumbo","1"
"@Sutris-n1p","https://www.youtube.com/@Sutris-n1p","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgzqUvkzFajp0RcGwZ94AaABAg","Teman teman yang terhormat, kabarin gua kalo kualitas film horor Indonesia minimal udah setara The Conjuring dan teman2nya. Baru gua akan dengan kesadaran penuh beli tiket dan duduk manis nonton tanpa main HP","27"
"@megseries","https://www.youtube.com/@megseries","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=Ugzu9JXoizhy8zLa_YR4AaABAg","Intronya ngeri bang","9"
"@sky_atnight","https://www.youtube.com/@sky_atnight","4 bulan yang lalu","https://www.youtube.com/watch?v=8bRMzypCXS0&lc=UgwnIvU8Dx4W5w2LhLJ4AaABAg","Gilaaa trending","7"
